N;Mode;T_0;T_1;T_2;T_3;T_4;T_5;T_6;T_7;T_8;T_9;kfT_0;kfT_1;kfT_2;kfT_3;kfT_4;kfT_5;kfT_6;kfT_7;kfT_8;kfT_9;kfT_dot_0;kfT_dot_1;kfT_dot_2;kfT_dot_3;kfT_dot_4;kfT_dot_5;kfT_dot_6;kfT_dot_7;kfT_dot_8;kfT_dot_9;rwavT_0;rwavT_1;rwavT_2;rwavT_3;rwavT_4;rwavT_5;rwavT_6;rwavT_7;rwavT_8;rwavT_9;ma13T_0;ma13T_1;ma13T_2;ma13T_3;ma13T_4;ma13T_5;ma13T_6;ma13T_7;ma13T_8;ma13T_9;ma55T_0;ma55T_1;ma55T_2;ma55T_3;ma55T_4;ma55T_5;ma55T_6;ma55T_7;ma55T_8;ma55T_9;ma144T_0;ma144T_1;ma144T_2;ma144T_3;ma144T_4;ma144T_5;ma144T_6;ma144T_7;ma144T_8;ma144T_9;S_0;S_1;S_2;S_3;S_4;S_5;S_6;S_7;S_8;S_9;Lfc_0;Lfc_1;Lfc_2;Lfc_3;Lfc_4;Lfc_5;Lfc_6;Lfc_7;Lfc_8;Lfc_9
1097;1;52.387728303147;49.7969044722878;41.1782814740993;39.347361907154;52.3464818621591;43.390658835697;41.6824613907946;51.4702104279182;43.7301758178384;41.2868220172568;54.3754632685969;52.4145846367571;43.844806055887;41.5733242681608;55.2987083974664;45.4934946382105;44.6140083564849;54.5112075972646;46.5138829800967;43.5478606453964;2.2012821382313;1.66084597389775;2.46048199780502;2.22612616475983;1.55214126761601;2.41295150708663;2.21464362468662;1.38640987462379;1.9052081381684;2.18248226023395;27.0479488114402;25.9798588749011;25.4651493248285;26.6596540476297;26.7871506399419;28.2901945827475;28.4344133381865;22.1612160065994;28.4016616949563;29.2836263079434;48.0954584430431;46.8799357326173;36.7224188386437;30.2325944134837;49.0387958794139;35.0263315911253;39.0909315390135;49.457758604412;41.0974782168122;33.190447559819;48.5019916728634;49.3728048136429;48.0135874109;42.6926485936907;49.3392158740726;44.2498694389112;44.9097380517849;48.4804377912961;46.3173172426538;43.9777093120841;50.2046527048665;46.4194142888915;44.9621774473814;43.068987799069;46.9013741171176;43.1025436600123;43.318669790814;46.1593245105486;43.534600601311;43.9397610386102;1;1;1;1;1;1;1;1;1;1;34;27;14;21;30;24;23;35;26;21
1098;4;56.7315223688259;53.4456707416397;46.4741246874982;44.2443681448178;56.7566053851728;47.6643799055868;46.7051099585353;56.4459822477719;47.6282727466229;45.8002924719811;56.6014250395842;54.0771999701766;46.3272014520271;43.82319147143;56.8872800110481;47.924216655897;46.846298503089;55.9338261217913;48.4272694267813;45.7478259692275;1.84489915723637;1.77424956045037;2.2387634325958;1.83015435455647;0.985366777179501;2.16747151923995;2.06249841174459;0.841101001659182;1.95474352265447;1.94485520063492;28.1876895642979;27.1337215545268;26.5316371991075;27.7771131964189;27.96869169859;29.473027704486;29.6327991634164;23.1167161620208;29.6323494879581;30.5252637713492;48.5183426980338;47.4368182151393;37.4054732212091;31.4607439108391;49.6569421700942;36.0555434855133;39.6612385864826;49.9288885077489;41.7364676506691;34.4883942487222;48.475907493484;49.371306906927;47.9789894356793;42.606003606323;49.3740730787155;44.2264232913256;44.8955480901653;48.4840044187266;46.2690853943094;43.8820001931085;50.2322983343721;46.5355213757294;45.0273027694917;43.0840851803491;46.9384774313843;43.1142376400141;43.3297104806868;46.1732801850426;43.5799159307267;43.8562833847909;1;1;1;1;1;1;1;1;1;1;35;28;15;22;31;25;24;36;27;22
1099;4;59.9716542805877;57.3458194116396;51.5233528366631;47.873433575071;61.21490292551;52.6340219986241;51.452642022136;60.0242483958553;52.8018195715989;49.8404995200556;58.4863565614685;55.8708553938459;48.6058297466254;45.6838913333124;57.9332802271019;50.1231285286896;48.9453214283644;56.8275797956026;50.4175770315812;47.7221060959719;1.09288522247752;1.52188313091642;1.55585098124833;1.20856152731173;-0.184780899026159;1.58447527018037;1.44341576995319;-0.179934570354041;1.43960355234086;1.39224886243311;29.2007297824317;28.1430316504913;27.482929077048;28.7788543026236;29.026785276208;30.5138294922181;30.6923083309589;23.969050108864;30.710164292651;31.6322519883222;49.171565613037;48.1633008196348;38.3492789536577;32.8650204480121;50.4211639188347;37.3285933897623;40.4055008929587;50.5491399161035;42.5423670969855;35.9439836583082;48.5036357508015;49.4058567030646;48.0032586513121;42.5735049173691;49.4560592546666;44.2628270243647;44.9412300992285;48.531934458288;46.2680886552946;43.8418827356091;50.2723230319703;46.6658891640832;45.112111114434;43.1099845226999;47.0027463382096;43.157786658233;43.3685778706336;46.2104398861923;43.64832639762;43.805298305679;1;1;1;1;0;1;1;0;1;1;36;29;16;23;0;26;25;0;28;23
1100;2;59.5998689365494;58.1706885619391;51.1993785904201;47.226742272919;59.4151768309657;52.4900098260386;51.6965906046061;57.5757634305086;53.5534910270319;50.1610353052853;59.6141298977999;57.4077126773185;50.183912698236;46.9045328870306;57.7904361537585;51.7247038798512;50.4130185704136;56.6764930699116;51.8839627121422;49.1297304943498;0.277305676197761;1.19861321222139;0.962038683539137;0.781446693971268;-1.28616551096286;1.07467364457757;0.829176523129339;-1.006178027247;0.850841014000667;0.939548881795981;29.8292983953876;28.7593372133059;28.0845242415236;29.408247261246;29.7181136598194;31.1435909021009;31.3510364281256;24.5095247333562;31.3794283882922;32.3213733232472;49.9994775547066;49.0375723193207;39.4764137473501;34.3625727622805;51.2605208820368;38.7838353839265;41.2745581635724;51.2444096012076;43.4847997328097;37.4749647760035;48.583819271376;49.4869587765584;48.0873402372456;42.5916712584561;49.5809858264951;44.3597958065621;45.0515188140858;48.615362756911;46.320967686134;43.8569903838399;50.32157919053;46.8047067412167;45.2089385603993;43.1432188721227;47.0899889986561;43.2310508969933;43.433890307341;46.2673749892794;43.7397152741647;43.7856509914533;1;1;1;1;0;1;1;0;1;1;37;30;17;24;0;27;26;0;29;24
1101;3;61.2447040795529;59.5506771595209;52.4170968660065;48.1951992085688;56.7046362352581;53.916511976087;52.9128158932196;55.1330321022769;54.1480110975022;50.6938128087829;59.9296284037962;58.6148451944631;51.1527995788956;47.6869910076397;56.523602413456;52.8061592833567;51.2514115359157;55.6803233342919;52.7430788721214;50.0686029499018;-0.61801264066663;0.943427613995875;0.627797428877019;0.595053688031419;-2.01173451746009;0.74821433175426;0.443129332510168;-1.47375895704318;0.50848201147578;0.773444655408848;30.1086043761876;29.0149243520287;28.3573668237666;29.6813690940828;30.0736979516886;31.3917183583023;31.6403844616227;24.7529194550286;31.6768457479757;32.6171549665899;50.9134522975551;50.0030095767871;40.6704861408959;35.8657806598244;52.0573436267237;40.3276204605704;42.1908432973995;51.8974190580754;44.483422414231;38.9820808883816;48.7005735528427;49.6107169756811;48.213636641009;42.644206867646;49.7229159728943;44.5032772482383;45.2130853553261;48.7094460357169;46.4155235193507;43.9123158008877;50.3739006317066;46.9449730346019;45.3078287231429;43.1783093155412;47.1911966129406;43.3292069646209;43.5207437030357;46.3374628062505;43.8482347999768;43.792537478599;0;1;1;1;0;1;1;0;1;1;0;31;18;25;0;28;27;0;30;25
1102;0;59.3378275661625;58.4092959773646;49.6991262329686;46.9150939639444;53.8507349508457;52.304521486902;50.0260004316366;53.8735553664772;51.6186786390034;48.9575250414611;59.3342467771146;59.5524019508507;51.7615005540533;48.2672948468335;54.5146802321643;53.5427186921231;51.6750696877881;54.2098901381572;53.2313601132723;50.8228179799221;-1.2979299002272;0.934665913303837;0.784600895307564;0.745247103070417;-2.33695409840017;0.781610177140004;0.588186183346412;-1.70547890069151;0.684559499655674;1.00896122913746;30.1761250677233;29.027641097453;28.4081250105587;29.7066216492601;30.2041722641309;31.3851631828877;31.6850331856;24.7877097854766;31.7229181721775;32.6424522586587;51.8489700999697;51.0121960000396;41.8604462171099;37.3496627168824;52.7184140660591;41.8910285162544;43.112077244298;52.4296334451548;45.4696998458623;40.4203526032092;48.832771969528;49.765736426636;48.3615745999488;42.715439976282;49.8533067093609;44.6754551163664;45.4066714020817;48.790084504267;46.5319151345955;43.9918646415243;50.425859659513;47.0849670704828;45.4051110422484;43.2139120843716;47.2983132598943;43.4477464907786;43.6238907646794;46.4151198104853;43.966652947757;43.8212576698005;0;1;1;1;0;1;1;0;1;1;0;32;19;26;0;29;28;0;31;26
1103;3;57.8571976797114;59.1823697948288;51.1918502792154;47.84038997928;51.1867532568374;52.8428336867945;50.6566684053274;52.1661524250438;52.6595150010249;50.9426603962806;58.0506352098213;60.48623699723;52.5331998605773;49.0016509538569;52.1734992840189;54.3128126496208;52.2435371530558;52.5026565281921;53.896288043816;51.8202991628732;-1.77312988768364;0.94044947057887;1.0333968774101;0.966960055610667;-2.39900078543053;0.966625806167145;0.94300758779992;-1.767884414155;1.03993247611817;1.27587704351961;30.262990873595;29.0220463927978;28.4424683558135;29.7025412523076;30.3299713691888;31.3587280785394;31.7107847759764;24.7987950997581;31.7448468445524;32.6418731309627;52.7556462936291;52.0406778415497;43.0365839535686;38.8299302181983;53.1935634747784;43.4417383008054;44.0369263438749;52.8174177306378;46.4181328718411;41.8076216791352;48.9525464140301;49.934935892808;48.5103852112759;42.7900984287694;49.9442246450009;44.8572112272786;45.6104201615479;48.8352312756509;46.6484855278163;44.0804174199275;50.4745873552842;47.2268525223663;45.5021951955385;43.2513154662558;47.4060418808097;43.5826483630948;43.7392681010672;46.4968259151507;44.0911102258472;43.869745876162;0;1;1;1;0;1;1;0;1;1;0;33;20;27;0;30;29;0;32;27
1104;3;56.3475149102047;59.9014282615518;52.9744936610796;49.6657663586917;49.6718670207327;53.8753446273482;52.0785580169473;50.2986603282661;53.2368628441615;52.3123836489133;56.2862943290128;61.4415341873822;53.5660654310188;49.9690836193502;49.7724896872731;55.2777175947918;53.1774398343807;50.7306668834458;54.9251761213485;53.0938316316912;-2.08703835944427;0.712904865072193;1.13584283297001;1.04565071632604;-2.39457221537316;1.07088473038909;1.22125117929081;-1.72926864668435;1.33628542907633;1.41577667256681;30.4474502270101;29.0841129264417;28.5380866910234;29.7529238005944;30.528067982551;31.3968676038876;31.7967227925401;24.8561039325391;31.8240045439562;32.7124370808333;53.6069873434532;53.1050589518318;44.2465212600048;40.3504395098009;53.4739249911138;45.0014129472952;45.0223076498517;53.0701688600577;47.3680380977463;43.2057299109116;49.0356754572967;50.1063187496748;48.6495679309365;42.8587730738365;49.9752328532048;45.0362808334112;45.8114871991483;48.8280343452978;46.7551531330156;44.1712067080189;50.5174600394574;47.3735440704571;45.6038538862168;43.2930877417099;47.5110751789031;43.7317255519787;43.8659554603621;46.5807063835394;44.2222406839581;43.9392941827145;0;1;1;1;0;1;1;0;1;1;0;34;21;28;0;31;30;0;33;28
1105;4;53.9319597618407;64.5490034471057;56.7058462286738;52.9075507782242;47.0524354586055;58.1753791439654;55.6971550250967;48.7312667833177;57.5701428466149;55.9845265661666;54.2005672274489;62.197773123449;54.7142662528665;51.0243089567986;47.3743107843423;56.3644893245698;54.4054600899741;48.9989556317456;56.2750621835171;54.5216190968609;-2.22423184025114;-0.041100194382494;0.989996097036594;0.931197917986033;-2.33666157768397;0.874373690658834;1.22776319379098;-1.67807962946292;1.24048693538625;1.28188497165112;30.6875650073422;29.1959013644214;28.6693895122438;29.834724558531;30.7683928429913;31.4710848812534;31.9101247673529;24.9358739321847;31.9262380273586;32.8248793542033;54.3659721414019;54.2213336815856;45.5321031747415;41.9266252204564;53.5626279229703;46.594195215341;46.1213982565997;53.1979351768729;48.3708439204942;44.6622414810734;49.0614444047044;50.2694826509905;48.7717127561491;42.9124815627073;49.9301148708723;45.2045666394186;46.0003082702132;48.7572744689765;46.8455973323765;44.2596200996808;50.5517746819321;47.5260713837021;45.7134320279042;43.3408973180457;47.6108778296219;43.8940536458816;44.0045536302912;46.6653705779501;44.3621806860132;44.0316965988175;0;0;1;1;0;1;1;0;1;1;0;0;22;29;0;32;31;0;34;29
1106;1;51.4472972830942;63.3741792667468;55.9003038162977;51.3414657137817;45.2136996084371;56.3401503543586;55.2765453992393;47.2122963518996;57.2021361348578;55.3004587651047;51.9743461117766;62.1905338702736;55.7016864280555;51.9489713028316;45.0360648966064;57.2462652264162;55.6346186054262;47.3213902184013;57.5275016114869;55.8077600456396;-2.24550268456791;-0.847511722194208;0.976586272632073;0.98980508674321;-2.29032277584797;0.680355386403679;1.21281857923712;-1.66731082149048;1.02942077676187;1.16668532786421;30.834601838484;29.2581214909557;28.7152394701158;29.8273705887271;30.9202900921416;31.4636687061829;31.9198692210042;24.9397242964801;31.9306699470483;32.8441111422365;54.9734194841124;55.3714248510687;46.9030108954804;43.528329950854;53.446429108863;48.2106483765203;47.3465393034201;53.1875532505991;49.460931800118;46.1854734469542;49.0226094540132;50.4192666402911;48.8745849215888;42.9468915797318;49.8034251804195;45.3597508947916;46.1742165400486;48.6247038803568;46.923078979787;44.3471540384688;50.5746894989648;47.6827798898613;45.8317920616497;43.3947706839901;47.7017776719967;44.068219113459;44.1545159733594;46.7486920911528;44.5121301718352;44.1472007063663;0;0;1;1;0;1;1;0;1;1;0;0;23;30;0;33;32;0;35;30
1107;1;50.0553673871231;62.0639768460044;54.1211020493398;51.0586143038315;43.4401962690097;56.2332413945407;55.1532032603504;45.8374452920093;56.9703264569055;55.1629632780926;49.7295920136882;61.3645999991024;56.6684574552869;52.933591602119;42.7422275930346;57.94397241732;56.8543653763394;45.6575889608425;58.5784480451997;56.9846796808915;-2.26673922917147;-1.49118431394192;1.11851469325569;1.09026846595695;-2.21675301483162;0.330647814760772;1.10008548104699;-1.71781605761508;0.626475879594737;0.960043084534088;30.8974839037248;29.2926870090797;28.6829537512533;29.7372360315677;31.001630169713;31.3934325015877;31.8436502826702;24.8820763103393;31.8631504456724;32.7849681637196;55.3589776101802;56.4740548395301;48.3182908786192;45.0779746999411;53.0917407754337;49.7923937929426;48.6532924020511;53.0074727118357;50.6197088736623;47.7277221845877;48.9233765828925;50.5456453742559;48.9585960280454;42.9615654807758;49.5990120819823;45.4978393263038;46.3322978808653;48.4403965735471;46.9895976310952;44.4345067602208;50.5841089626373;47.8374215055367;45.9570255106677;43.4529284974987;47.7788779132283;44.2501092933745;44.3123076699169;46.8268444573376;44.6692115792115;44.2826516047998;0;0;1;1;0;1;1;0;1;1;0;0;24;31;0;34;33;0;36;31
1108;4;47.5103732851512;59.1491925053976;58.1953525027374;54.9257721719202;40.4829767083284;61.0136208551686;58.6256430609826;44.0613387455457;62.1120573030565;58.9546713798345;47.4587593872366;59.8799781936128;57.8026560917519;54.0403759383416;40.5119694459262;58.3157534305543;57.9857202846006;43.9432774148404;59.2558367429787;57.980934511418;-2.21025548390673;-1.84345014708248;0.932905025749288;0.874650663571928;-1.97457474191135;-0.448288727672117;0.572667852024683;-1.79075103743262;-0.2925573346552;0.308553364448647;30.8703389875694;29.2825542693259;28.5529548843289;29.5527934814985;30.9981895363559;31.26107597856;31.6772718786155;24.7586580136357;31.7284891598248;32.6417811418023;55.4673173803164;57.4427855144839;49.7347720259969;46.5289273679329;52.4705065996132;51.2865005609922;49.986667779628;52.6261162170121;51.8118804719945;49.2414026715521;48.7817867383457;50.6434388747441;49.0342252028172;42.968489357361;49.3288186611385;45.6216318741507;46.4823418511027;48.2242936341517;47.0528053063502;44.5282958101154;50.5783451426364;47.982776419858;46.0872861468086;43.5153542866279;47.8374491969494;44.4350532437991;44.4736050253782;46.8939142961072;44.8289146629116;44.4329326444967;0;0;1;1;0;0;1;0;0;1;0;0;25;32;0;0;34;0;0;32
1109;3;44.892201338649;57.7288667621014;59.7105343400006;55.7891091141697;39.2506887816074;59.3206267140154;60.3635208054359;42.3269735939686;59.7753132050433;60.3837173313341;45.240639613246;58.041023940346;58.7588479627273;54.9323388623433;38.5178869340074;57.8953418803994;58.5975934924694;42.1553980831868;58.9968021207436;58.3303362410052;-2.06731835346705;-2.0533087637152;0.512690517077761;0.527804105691152;-1.57508278766499;-1.20685006724618;-0.237296876106166;-1.86265697837558;-1.13414992691049;-0.583592205817302;30.6235994806378;29.0754779137206;28.2096895053906;29.1642411378322;30.7617817472598;30.9531638543468;31.3022285894648;24.478654554757;31.4182319651215;32.2900247741959;55.254229789073;58.2036999579709;51.1188479968348;47.8562871654338;51.564543582619;52.6323999913039;51.2899217920595;52.0142441875088;52.983209757519;50.6710938020896;48.6150707729276;50.7078982064051;49.1153078209214;42.9801636524336;49.0043000613299;45.7317019761118;46.6296493050384;47.9944586136;47.1148088283188;44.6296179308134;50.5554386924793;48.1123288734977;46.2217707375228;43.5827171831277;47.8741160406883;44.6168957464366;44.6343427415421;46.9434182724518;44.9855752141334;44.5909500121443;0;0;1;1;0;0;0;0;0;0;0;0;26;33;0;0;0;0;0;0
1110;2;43.2329554022671;55.9352268887953;59.8147072497777;56.2832449864813;36.288495237574;56.5844189416909;59.1046284352824;40.5396404802839;57.9728065133372;58.6659077722683;43.1669504384142;55.9903083716225;59.2925809770508;55.472128217591;36.907715002843;56.7010103689918;58.389276613952;40.2933029904141;57.8834949270153;57.7717321046756;-1.91654498717329;-2.17666731192018;0.034841780113453;0.208838098396838;-0.868187394512806;-1.72841647210779;-1.00273730798193;-1.89827951397883;-1.7631908666008;-1.32098336482605;30.1280727365469;28.6314263041365;27.6376168309486;28.5518965410793;30.2521237500316;30.4339018463092;30.706097097176;24.0279828272266;30.889648526522;31.7123380672179;54.7140064492762;58.7337907796006;52.4324022744622;49.0607343884652;50.3904950815541;53.7669826309077;52.5110663783309;51.1653272136672;54.0517112311604;51.9675695773192;48.4375208343559;50.7343866256191;49.2037840532738;42.9965625949074;48.6380220397757;45.8165623374006;46.7675336991534;47.7629852898731;47.1599670954647;44.7245509942846;50.5143852031206;48.2217737778033;46.3579252640707;43.6529265408154;47.8880474113757;44.7871183045162;44.7883239682188;46.9702612732769;45.1304753164523;44.7469850856257;0;0;1;1;0;0;0;0;0;0;0;0;27;34;0;0;0;0;0;0
1111;0;41.297816935315;53.3198513853774;58.1299950632462;54.6027594378842;33.3778636837025;54.8745001736244;57.4225599973889;39.0441713146503;56.2969627154075;55.855903373487;41.2426508801353;53.8134053778174;59.3445773068218;55.6819243728627;36.0006196075734;54.9779071203599;57.4055944424372;38.3908788355139;56.1313964923103;56.4592428499065;-1.74008469497567;-2.2220137762504;-0.40895944298874;0.068247882029764;0.013840235756175;-2.04026227155908;-1.60177431809401;-1.84701939940545;-2.16782909874145;-1.74333716762232;29.4527340931756;28.006985752342;26.9058209669852;27.7813309821804;29.5180167168634;29.7592303729938;29.9614247879781;23.4653887674646;30.1982449334004;30.9740956647311;53.8518131546468;59.0088464515133;53.6206926530133;50.129873153806;48.9758032819677;54.6290992255832;53.5707023981361;50.0716422439095;54.9262967655388;53.0617135357253;48.2598940582522;50.7136219121033;49.2894987493225;43.0089704421741;48.2413688174876;45.8600155660803;46.8787176673954;47.535808663982;47.1671020397926;44.789677131366;50.4580208780778;48.3115093973048;46.4946927321457;43.7251928787685;47.884666106052;44.9411015904798;44.9322037214447;46.9756707906809;45.2606879531772;44.8948783537115;0;0;1;1;1;0;0;0;0;0;0;0;28;35;1;0;0;0;0;0
